url,title,description,price,seller,rating
https://www.newegg.com/p/2AN-00J0-00040,Antec Antec Vp500p Desktop Computer Power Supply Large Fan Mute Game Power Supply Rated 500W,500W Power Output: Supports basic to mid-range desktops. | Large Fan: Efficient cooling for optimal performance. | Mute Operation: Silent during use. | Desktop Power Supply: Essential for stable operation. | Game Power: Suitable for gaming setups.,110.00,Newegg,0
https://www.newegg.com/msi-mag-b550-tomahawk-max-wifi-atx-amd-motherboard-amd-b550-am4/p/N82E16813144540,"MSI MAG B550 TOMAHAWK MAX WIFI, AMD B550 ATX AM4, 4 Dimm DDR4, PCIE 4.0, M.2 x 2, USB 3.2 Ports, JRGB JRAINBOW, WIFI 6","Extended Heatsink Design: MSI extended PWM heatsink and enhanced circuit design ensures even high-end processors to run in full speed. | Lightning Gen4 Solution: The latest Gen4 PCI-E and M.2 solution with up to 64GB/s bandwidth for maximum transfer speed. | M.2 Shield FROZR: M.2 thermal accessory. Keeps M.2 SSDs safe while preventing throttling, making them run faster. | Wi-Fi 6E: The latest wireless solution supports 6GHz spectrum, MU-MIMO and BSS color technology, delivering speeds up to 2400Mbps. | 2.5G Network Solution: Featuring premium 2.5G LAN with LAN manager to deliver better network experience. | DDR4 Boost: Advanced technology to deliver pure data signals for the best gaming performance and stability. | Core Boost: With premium layout and fully digital power design to support more cores and provide better performance. | 2oz Thickened Copper PCB: An enhanced PCB design improves heat dissipation and performance reliability.",169.99,Newegg,4.2
https://www.newegg.com/asus-rog-strix-g18-18-geforce-rtx-5060-laptop-gpu-amd-ryzen-9-8940hx-wqxga-32gb-memory-1-tb-pcie-ssd/p/N82E16834236639,"ASUS ROG Strix G18 - 18"" GeForce RTX 5060 Laptop GPU - AMD Ryzen 9 8940HX - 32GB Memory - 1 TB PCIe SSD - Windows 11 Home Gaming Laptop - 240 Hz IPS (G814PM-ES96 )","NVIDIA GeForce RTX 5060 Laptop GPU 8 GB GDDR7 | AMD Ryzen 9 8940HX | 32GB Memory  / 1 TB PCIe SSD | 18"" 2560 x 1600 Non-Touch Screen | 15.71"" x 11.57"" x 0.91""-1.21"" 6.61 lbs. | 1 x HDMI 2.1 FRL | 2 x Thunderbolt 4 / USB4 | 2 x USB 3.2 Gen 2 Type-A",1999.99,Newegg,0
https://www.newegg.com/stormcraft-gaming-desktop-pc-geforce-rtx-5070-intel-core-i5-14400f-32gb-ddr5-2tb-nvme-ssd-si1440fcc-570n1-black/p/N82E16883420008,STORMCRAFT Gaming PC SIRIUS Intel Core i5-14400F NVIDIA GeForce RTX 5070- AI Powered 32GB (16Gx2) DDR5 RGB 6000MHz 2TB NVMe SSD 650W PSU Windows 11 Home - SI1440FCC-570N1,Operating System with Intel Core i5-14400F | NVIDIA RTX 5070– AI Powered Performance | 32GB DDR5 6000MHz RGB | 2TB NVMe SSD Gen 4.0 delivers ultra-fast load times and massive game storage | B760M D5 WI-Fi CEC Motherboard | Tower Cooler fan | 650W  80+ Gold | Premium Micro ATX case | WiFi and Bluetooth ready | Excellent airflow with total 6 ARGB fans | VR Ready | AI PC Ready | Keyboard and mouse included | Windows 11 Home | Proudly designed and built in California | Dedicated professional customer service,1499.99,Newegg,4.9
https://www.newegg.com/stormcraft-gaming-desktop-pc-geforce-rtx-5070-intel-core-i7-14700f-32gb-ddr5-2tb-nvme-ssd-sp1470fcc-570n1-black/p/N82E16883420009,STORMCRAFT Gaming PC SKYHAWK PRO Intel Core i7-14700F NVIDIA GeForce RTX 5070 – AI Powered 32GB DDR5 6000MHz RGB 2TB NVMe SSD 850W PSU Windows 11 Home - SP1470FCC-570N1,Operating System with Intel Core i7-14700F | NVIDIA RTX 5070– AI Powered Performance | 32GB DDR5 6000MHz RGB | 2TB NVMe SSD Gen 4.0 delivers ultra-fast load times and massive game storage | B760M D5 WI-Fi CEC Motherboard | Tower Cooler fan | 850W 80+ Gold | Premium ATX case with curved glass | Extra large 140mm x 2 front fans | WiFi and Bluetooth ready | Excellent airflow with total 6 ARGB fans | VR Ready | AI PC Ready | Keyboard and mouse included | Windows 11 Home | Proudly designed and built in California | Dedicated professional customer service,1629.99,Newegg,4.9
https://www.newegg.com/p/23B-0002-01EC5,Samsung Galaxy S22 Ultra (5G) - 128GB - Green - Single Sim - Fully Unlocked - Grade B,"B grade refers to units that may have dents, chips, or scuffs on the body. Hairline scratches or scuffs may be on the screen. | Model Name:   Galaxy S22 Ultra (5G) | Dimensions:   163.3 x 77.9 x 8.9 mm (6.43 x 3.07 x 0.35 in) | Weight:   228 g / 229 g (mmWave) (8.04 oz) | Build:   Glass front (Gorilla Glass Victus+), glass back (Gorilla Glass Victus+), aluminum frame | SIM:   Single SIM (Nano-SIM and/or eSIM)| Armour aluminum frame with tougher drop and scratch resistance (advertised) | Stylus, 2.8ms latency (Bluetooth integration, accelerometer, gyro) | Display Type:   Dynamic AMOLED 2X, 120Hz, HDR10+, 1750 nits (peak) | Display Size:   6.8 inches, 114.7 cm2 (~90.2% screen-to-body ratio) | Resolution:   1440 x 3088 pixels (~500 ppi density) | Protection:   Corning Gorilla Glass Victus+ | Always-on display | OS:   Android 12, One UI 4.1 | Chipset:   Exynos 2200 (4 nm) - Europe | Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm) - ROW",322.35,Newegg,0
https://www.newegg.com/p/0EJ-001B-009P6,Apple iPad Air (3rd Gen.) 256GB Space Gray (Unlocked) Grade B+,"10.5"" Retina Display | 3GB Memory 256GB | iOS",258.73,CTS Warehouse,0
https://www.newegg.com/hp-elitebook-830-g8-ts-13-3-touch-screen-intel-core-i7-1185g7-32gb-memory-512-gb-ssd-silver/p/1TS-000D-1M7U6,"HP Elitebook 830 G8 Laptop Intel i7-1185G7 3.0 GHz 32 GB RAM 512 GB SSD  13.3"" FHD Touchscreen Windows 11 Pro","Intel Core i7-1185G7 3.0GHz (up to 4.8 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 4 cores), supports Intel vPro Technology. | 32 GB DDR4-2666 SDRAM 512 GB SSD | 13.3 FHD IPS Anti-Glare LED-Backlit, (1920 x 1080) Touchscreen Display | (2) USB 3.1 Type-C port with Thunderbolt support; (2) USB 3.1 Gen 1 port (1 charging); (1) HDMI 1.4 (cable sold separately); (1) Headphone/microphone combo jack; (1) AC power input port | Windows 11 Pro",339.99,Newegg,3.8
https://www.newegg.com/abs-stratos-aqua-gaming-desktop-pc-geforce-rtx-5070-ti-intel-core-ultra-9-285k-32gb-ddr5-2-tb-ssd-sa285k5070ti/p/N82E16883360771,ABS Stratos Aqua Gaming PC - Windows 11 - Intel Core Ultra 9 285K - GeForce RTX 5070 Ti - DLSS 4 - AI-Powered Performance - 32GB DDR5 6400MHz - 2TB M.2 NVMe SSD - SA285K5070TI,"Operating System: Windows 11 Home | CPU: Intel Core Ultra 9 285K 24-Core (8P+16E) | GPU: MSI SHADOW GeForce RTX 5070 Ti 16GB GDDR7 | Motherboard: MSI PRO Z890-S WIFI | RAM: Team T-Force Delta RGB 32GB (16GBx2) DDR5 6400 | SSD: Western Digital WD_Blue SN580 M.2 2280 2TB PCI-Express 4.0 x4 TLC SSD | CPU Cooler: GAMDIAS AURA GL360 V2 CPU liquid cooler All-In-One 360mm | PSU: 750W power supply ATX2.0, 80+gold, non-modular | Case: ABS S200 White Computer Chassis | Dimension: 18.11"" x 8.27"" x 15.56"" | WiFi: Wi-Fi 7 | Bluetooth: Yes | VR Ready: Yes",2399.99,Newegg,4.5
https://www.newegg.com/ipason-gaming-desktop-geforce-rtx-3070-intel-core-i5-12600kf-16gb-ddr4-1tb-ssd-black/p/3D5-001U-001B1,"VTG Gaming Desktop PC , Ryzen5 9600X, Radeon RX 9060XT 16G ,MSI B650M 32GB DDR5 1TB NVMe SSD, 650W GOLD PSU, Wi-Fi,360 Liquid Cooler,ARGB Fans , Windows 11 Home 64-bit ,Prebuilt Gaming Pc New computer","Ryzen5 9600X (6 Core up to 5.2GHz 4nm)  CPU Processor | 1T SSD Up to 30x Faster Than Traditional HDD| 360 Liquid Cooler | Radeon RX 9060XT 16G Graphics Card (Brand may vary) | 32G(16G*2) DDR5 6000 Gaming Memory | Windows 11 Home 64-bit | 7 x ARGB RING Fans for Maximum Air Flow | 1 Year Warranty on Parts and Labor | Lifetime Free Technical Support | Operating System: Windows 11 | Purchase Note: Dear customers, If you encounter any issue with installing the graphics card or with system activation, hardware defects or shipping damage, please contact us through Newegg Seller Messages and well be happy to help.The default fans do not spin or light up, which is normal. They need to be controlled using the included remote.",1199.00,VTG Official,4.1
https://www.newegg.com/asrock-z790-pg-sonic-atx-motherboard-intel-z790-lga-1700/p/N82E16813162101,"ASRock Z790 PG SONIC Intel LGA1700 (14th,13th,12th Gen) ATX Motherboard, 4 slots DDR5, PCIE 5.0 x16, 5 M.2 slots, 2.5Gb Lan, 7.1 Nahimic Audio, Front USB3.2 Gen2X2 Type_C, 14+1+1 Power Phase","BIOS update may be required when used with some 14th generation Intel Core processors | Supports 14th / 13th / 12th Gen Intel Core Processors (LGA1700) | 14+1+1 Phase Power Design, Dr.MOS for VCore+GT | 4 x DDR5 DIMMs, supports up to 6800+(OC) | 1 PCIe 5.0 x16, 1 PCIe 4.0 x16, 1 PCIe 3.0 x1, 1 M.2 Key-E for WiFi | Graphics Output Options: 1 HDMI, 1 DisplayPort | 7.1 CH HD Audio (Realtek ALC897 Audio Codec), Nahimic Audio | 1 Blazing M.2 (PCIe Gen5x4), 4 Hyper M.2 (PCIe Gen4x4), 8 SATA3 | 1 USB 3.2 Gen2x2 Type-C (Front), | 2 USB 3.2 Gen2 Type-A (Rear), | 1 USB 3.2 Gen1 Type-C (Rear), | 6 USB 3.2 Gen1 Type-A (4 Rear, 2 Front), | 6 USB 2.0 (2 Rear, 4 Front) | Killer E3100G 2.5G LAN | Supports ASRock Auto Driver Installer, Lightning Gaming Ports",159.99,Newegg,4.3
https://www.newegg.com/p/2VH-02N1-009P7,2000W Power Supply 2000W ATX Antminer PSU 2000W ATX Computer Power Supply for Mining Machine Support 8 Pieces Graphics Card,"Support 8 pieces graphics card(Power is lower than 2000W) | 2000W power supply, efficiency,very quiet,stable performance. | With new big capacitor and big magnetic ring material, the performance is very stable. | This professional switching power supply is designed for mining machine with efficiency and conversion rate. It's widely used in mining | With EMC Anti-electromagnetic Interference - copper output wire and sufficient material & transforming rate",653.99,Newegg,0
https://www.newegg.com/p/2VH-02N1-00465,ALHOX AC 110V-220v ATX Pc 2000W Power Supply 8 Graphics Card Ethereum ETH BTC Mining Antminer PSU for US CA MX BR JP Voltage,"-Name:Mine Chassis Power Supply | -INPUT AC110V= OUTPUT 1500w | -INPUT AC220V= OUTPUT 2000W | -18 AWG copper output line, the output interface is rich. | -This professional switching power supply is designed for mining machine with efficiency and conv",628.99,Newegg,0
https://www.newegg.com/msi-18-geforce-rtx-4080-laptop-gpu-intel-core-ultra-9-185h-32gb-memory-1-tb-nvme-ssd/p/N82E16834156767,"MSI Stealth - 18"" GeForce RTX 4080 Laptop GPU - Intel Core Ultra 9 185H - 32GB Memory - 1 TB NVMe SSD - Wi-Fi 7 Windows 11 Home Gaming Laptop - 120 Hz Mini LED (Stealth 18 AI Studio A1VHG )","NVIDIA GeForce RTX 4080 Laptop GPU 12 GB GDDR6 | Intel Core Ultra 9 185H | 32GB Memory 1 TB NVMe SSD | 18"" 3840 x 2400 | 15.74"" x 11.41"" x 0.94"" 6.39 lbs. | 1 x HDMI 2.1 | 1 x Thunderbolt 4 | Wi-Fi 7 | 1 x USB 3.2 Gen 2 Type-C / 2 x USB 3.2 Gen 2 Type-A",2199.99,Newegg,2.7
https://www.newegg.com/p/24W-0002-018J3,"Apple iPad Pro 3 (3rd Gen) 256GB - Wi-Fi + Cellular - 11"" - Space Gray - (2021) - Very Good Condition",Cellular Unlocked | 256GB Memory (Space Gray) | 11 in Screen - Released 2021 | Apple iPad Pro 3 - Very Good Cosmetics | Aftermarket Premium Wall Charger and cable Included,639.97,Newegg,0
https://www.newegg.com/p/24W-0002-01836,"Apple iPad Pro (1st Gen) 128GB - Wi-Fi - 12.9"" - Space Gray - (2015) - Good Condition",WiFi Only | 128GB Memory (Space Gray) | 12.9 inch (Released 2015) | Apple iPad Pro - Good Cosmetics | Aftermarket Premium Wall Charger and cable Included,,Newegg,0
https://www.newegg.com/ipason-gaming-desktop-geforce-rtx-4060-amd-ryzen-5-5600-16gb-ddr4-1tb-ssd-black/p/3D5-001U-001D1,IPASON - Gaming desktop - AMD Ryzen 5 5600GT 6 core  up to 4.6GHz - 16GB DDR4 3200MHz - 1TB M.2 NVMe - 550W PSU - Windows 11 home - WIFI - Gaming PC,"CPU: Ryzen 5 5600GT 3.6GHz (4.6GHz Turbo) 6-Core 12-Thread , brings faster response time to easily handle multi-threaded tasks. | GPU: AMD Radeon Vega Graphics(CPU Integration) , which enables you to play 1080P mainstream games at gaming-quality frame rates. | Memory and Storage :16GB DDR4 3200MHz RAM+ 1TB M.2 SSD , brings faster speed and better experience | Value for money : Enhancing the customer experience is IPASON's top priority, and each computer focuses on affordability while ensuring quality and reliability, so you can save more. | Purchase Note: Dear customers,The default fans do not spin or light up, which is normal. They need to be controlled using the included remote. If you encounter any issue , please contact us through Newegg Seller Messages and we will be happy to help. | One-year Warranty and lifelong technical support | *This product has been temporarily suspended from sale to California.We apologize for the inconvenience and are doing our best to resume normal sales!",434.00,Ipason Official,4.3
https://www.newegg.com/asus-rog-strix-z690-i-gaming-wifi-mini-itx-intel-motherboard-intel-z690-lga-1700-designed-with-dual-mounting-holes-compatible-with-both-intel-lga1700-and-lga1200-cooling-brackets/p/N82E16813119514,"ASUS ROG Strix Z690-I Gaming WiFi 6E LGA 1700 (Intel® 12th&13th&14th Gen) mini-ITX gaming motherboard (PCIe 5.0,DDR5,10 layer PCB,10+1 power stages,Thunderbolt 4 Onboard,Intel® 2.5 Gb LAN)","Intel® LGA 1700 socket: Ready for 12th&13th Gen Intel® Core™ processors and Windows 11, support PCIe 5.0 and DDR5. | Robust Power Solution: 10+1 power stages with ProCool II power connector, high-quality alloy chokes and durable capacitors to support multi-core processors | High-performance Gaming Networking: On-board WiFi 6E and Intel 2.5 Gb Ethernet with ASUS LANGuard | Best Gaming Connectivity: Supports HDMI 2.0 and DisplayPort 1.4 output, and featuring 2 x M.2, Front panel USB 3.2 Gen 2x2 Type-C connectors and ITX expansion card (features 4 SATA ports, Front Panel headers, Front Speaker header and one ARGB port) | All ASUS Z690 Motherboards designed with dual mounting holes compatible with both Intel LGA1700 and LGA1200 cooling brackets | Supports 13th gen Intel® Core™ desktop processors. | *May require a BIOS update to boot the 13th gen Intel® Core™ desktop processors. Visit: https://www.asus.com/news/oujwh1old5n6oglf/",184.99,Newegg,4.1
https://www.newegg.com/samsung-6-8-5g-phantom-white/p/23B-0002-00VJ1,Samsung Galaxy S22 Ultra Dual-SIM + eSIM 128GB ROM + 8GB RAM (GSM | CDMA) Factory Unlocked 5G SmartPhone (Phantom White) - International Version,"6.8 inches, Dynamic AMOLED 2X, 1440 x 3088 pixels | 128GB Storage, 8GB RAM | Android 12, Exynos 2200 (4 nm), Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510) | 108 MP, f/1.8, 24mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS 10 MP, f/4.9, 230mm (periscope telephoto), 1/3.52"", 1.12µm, dual pixel PDAF, OIS, 10x optical zoom 10 MP, f/2.4, 70mm (telephoto), 1/3.52"", 1.12µm, dual pixel PDAF, OIS, 3x optical zoom 12 MP, f/2.2, 13mm, 120° (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF, Super Steady video, Front: 40 MP, f/2.2, 26mm (wide), 1/2.82"", 0.7µm, PDAF",1439.99,Newegg,3.7
https://www.newegg.com/dell-latitude-14-touch-screen-intel-core-i7-1185g7-32gb-memory-512-gb-ssd-black/p/1TS-000A-0WFC6,"Dell Latitude 7420 Laptop Intel Core i7-1185G7 1.80 GHz 32 GB RAM 512 GB SSD 14"" FHD Touchscreen Windows 11 Pro","Intel Core i7-1185G7 1.80 GHz | 32 GB DDR4 RAM 512 GB SSD | 14.0"" 1920x1080 FHD Touchscreen | USB 3.2 Gen 1 (PowerShare); 2 x USB-C (supports Thunderbolt 4, DisplayPort Alt Mode) (Power Delivery); HDMI; Headphone/microphone combo jack | Windows 11 Professional",399.99,Newegg,4.4
https://www.newegg.com/abs-stratos-aqua-gaming-desktop-pc-geforce-rtx-5070-ti-intel-core-ultra-9-285k-32gb-ddr5-2-tb-ssd-sa285k5070ti2/p/N82E16883360772,ABS Stratos Aqua Gaming PC Powered By Asus - Windows 11 - Intel Core Ultra 9 285K - GeForce RTX 5070 Ti - DLSS 4 - AI-Powered Performance - 32GB DDR5 6400MHz - 2TB M.2 NVMe SSD - SA285K5070TI2,"Operating System: Windows 11 Home | CPU: Intel Core Ultra 9 285K 24-Core (8P+16E) | GPU: ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition | Motherboard: ASUS PRIME Z890-P WIFI-GSI | RAM: Team T-Force Delta RGB 32GB (16GBx2) DDR5 6400 | SSD: Western Digital WD_Blue SN580 M.2 2280 2TB PCI-Express 4.0 x4 TLC SSD | CPU Cooler: GAMDIAS AURA GL360 V2 CPU liquid cooler All-In-One 360mm | PSU: 750W power supply ATX2.0, 80+gold, non-modular | Case: ABS S200 Black Computer Chassis | Dimension: 18.11"" x 8.27"" x 15.56"" | WiFi: Wi-Fi 7 | Bluetooth: Yes | VR Ready: Yes",2499.99,Newegg,4.5
https://www.newegg.com/silicon-power-1tb/p/0D9-0021-00135,KingSpec XG 7000 1TB M.2 2280 PCIe 4.0x4 NVME 1.4 Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player with Heatsink,"High-speed Performance: The XG 7000 SSD offers exceptional performance with read speeds of up to 7400MB/s. Upgrade to the PCIe Gen4 x 4 interface to experience a substantial performance improvement over PCIe 3.0, while maintaining backward compatibility with PCIe 3.0. | Ultra-thin Heat Sink: The XG 7000 NVMe SSD features an innovative graphene-based thermal solution with an integrated heat spreader. This cutting-edge technology provides efficient heat dissipation, ensuring optimal operating temperatures and enhancing overall system stability. | M.2 Form Factor: With a compact M.2 form factor measuring 80.0mm (L) x 22.0mm (W) x 2.1mm (H), the XG 7000 is designed for easy installation and compatibility with various devices such as laptops, desktops, and PS5. | Warranty:Our product offers a comprehensive three-year warranty. For any inquiries, please feel free to contact us.",55.00,KingSpec Official Store,4.2
https://www.newegg.com/p/2VH-02N1-009R5,2000W Power Supply 2000W ATX Antminer PSU 2000W ATX Computer Power Supply for Mining Machine Support 8 Pieces Graphics Card,"Support 8 pieces graphics card(Power is lower than 2000W) | 2000W power supply, efficiency,very quiet,stable performance. | With new big capacitor and big magnetic ring material, the performance is very stable. | This professional switching power supply is designed for mining machine with efficiency and conversion rate. It's widely used in mining | With EMC Anti-electromagnetic Interference - copper output wire and sufficient material & transforming rate",503.99,Newegg,0
https://www.newegg.com/samsung-galaxy-s22-ultra-5g-6-8-burgundy/p/23B-0002-016D4,"SAMSUNG Galaxy S22 Ultra Smartphone, Factory Unlocked Android Cell Phone, 256GB, 8K Camera & Video, Brightest Display, S Pen, Long Battery Life, Fast 4nm Processor, US Version, Green SM-S908UZGEXAA","Model Name	S22 Ultra | Wireless Carrier	Unlocked for All Carriers | Brand	SAMSUNG | Form Factor	Smartphone | Memory Storage Capacity	12 GB | Operating System	Android | Color	Green | Cellular Technology	5G, 4G LTE | Year	2022 | Included Components	USB Cable",425.00,GM DEALS,0
https://www.newegg.com/p/24W-0002-01812,"Apple iPad Pro 3 (3rd Gen) 128GB - Wi-Fi - 11"" - Space Gray - (2021) - Very Good Condition",Wi-Fi Only | 128GB Memory (Space Gray) | 11 in Screen - Released 2021 | Apple iPad Pro 3 - Very Good Cosmetics | Aftermarket Premium Wall Charger and cable Included,574.97,Newegg,0
https://www.newegg.com/abs-cyclone-aqua-gaming-desktop-pc-geforce-rtx-5060-ti-intel-core-i7-14700f-32gb-ddr5-1tb-ssd-ca14700f5060ti3/p/N82E16883360836,ABS Cyclone Aqua Gaming PC - Windows 11 - Intel Core i7-14700F - GeForce RTX 5060 Ti - DLSS 4 - AI-Powered Performance - 32GB DDR5 6000 - 1TB M.2 NVMe SSD - CA14700F5060TI3,"Operating System: Windows 11 Home | CPU: Intel Core i7-14700F 20-Core (8P+12E) | GPU: ZOTAC Twin Edge OC GeForce RTX 5060 Ti 16GB GDDR7 | Motherboard: PRO B760M-VC WIFI BULK | RAM: Team T-Force Delta RGB 32GB (2 x 16GB) DDR5 6000 (PC5 48000) | SSD: Kingston M.2 2280 1TB PCIe 4.0 x4 NVMe SSD | CPU Cooler: Thermaltake UX200 SE | PSU: 650W ATX2.0 80+ Gold, non-modular | Case: Cyclone Compucase 5F13 Gaming Case | WiFi: Wi-Fi 6E | Bluetooth: Yes | VR Ready: Yes",1499.99,Newegg,4.8
https://www.newegg.com/crucial-1tb-t500-nvme/p/N82E16820156390,"Crucial T500 1TB Gen4 NVMe M.2 Internal Gaming SSD with Heatsink, Up to 7300MB/s, PlayStation 5 Compatible + 1mo Adobe CC All Apps- CT1000T500SSD5","LIGHTNING SPEEDS: Get incredible performance with sequential reads/writes up to 7,300/6,800MB/s and random read/writes up to 1.15M/1.44M IOPs | PS5 READY: Heatsink version is easy to install in your PlayStation 5 (non-heatsink option also available) | ULTIMATE GAMING: Load games up to 16% faster and get faster texture renders and less CPU utilization with Microsoft DirectStorage | CONTENT CREATION: Get up to 42% faster performance in content creation apps, run heavy workloads, and render photos or videos faster | ADOBE CREATIVE CLOUD: Get one month of Adobe Creative Cloud All-Apps plan on us when you purchase and register the Crucial T500 SSD10",119.98,Newegg,4.8
https://www.newegg.com/hasee-s8-15-6-nvidia-geforce-rtx-5060-laptop-gpu-intel-core-i7-13620h-fhd-16gb-memory-1tb-ssd/p/2WC-004U-00057,"Hasee S8 (15.6'', i7-13620H, RTX5070), Gaming Laptop, RTX5070 8G GDDR7, i7-13620H 4.9GHz, 32G DDR5 RAM, 1TB NVMe PCIe4.0 SSD, 15.6'' 165Hz IPS Display, Backlit KB, WF6,BT5.4, Win11, Desert Black","[NVIDIA® GeForce RTX 5070 Graphics, 8GB GDDR7 | [13th Gen Intel® Core i7-13620H Processor | [32GB DDR5 Memory 1 TB PCIe4.0 SSD | [Wi-Fi 6 + Bluetooth® 5.4 | [15.6"" IPS FHD (1920 x 1080) 100%sRGB 165Hz Gaming Display | [Windows 11 Home (64-bit) | [Up to 12 Months Worry-free Warranty",1239.99,Shinelon Official,0
https://www.newegg.com/gigabyte-z890-aorus-master-atx-motherboards-intel-intel-z890-lga-1851/p/N82E16813145523R,"GIGABYTE Z890 AORUS MASTER Ultra Core (Series 2) LGA 1851, ATX, DDR5, 5x M.2, PCIe 5.0, Thunderbolt 4, WIFI7, 10GbE LAN, EZ-Latch","Supports Intel Core Ultra Processors (Series 2) | DDR5 Compatible: 4*DIMMs with XMP Memory Module Support | Power Design: 18+1+2, 110A Smart Power Stage | Thermals: VRM Thermal Armor and M.2 Thermal Guard | Connectivity: PCIe 5.0, 5x M.2 Slots, Dual Thunderbolt 4, Front USB-C, Sensor | Panel Link | DIY Friendly: M.2 EZ-Latch, PCIe EZ-Latch, WIFI EZ-Plug, EZ-Debug Zone | Networking: WIFI7, 10GbE LAN""",269.99,Newegg,0
https://www.newegg.com/msi-mpg-b760i-edge-wifi-mini-itx-motherboard-intel-b760-lga-1700/p/N82E16813144596,"MSI MPG B760I EDGE WIFI LGA 1700 DDR5 Mini ITX Motherboard SATA 6Gb/s,  2.5Gbps LAN,Wi-Fi 6E","BIOS update may be required when used with some 14th generation Intel Core processors, visit MSI support website for more information | Supports Intel Core 14th, 13th, 12th Gen, Intel Pentium Gold, Celeron Processor for LGA 1700 socket | Duo M.2 Connectors: Onboard Duo M.2 connectors with dual PCIe 4.0 solution, strengthened by M.2 Shield Frozr. | Direct 8+1+1 phases with 90A SPS: Extreme direct power solution with 8+1+1 phases and 90A Smart Power Stage unleash the maximum CPU performance. | Latest DDR5 Memory: A huge step of DDR performance enhancement with the latest DDR5 memory and MSI Memory Boost technology. | Lightning Gen 5: The latest PCIe 5.0 solution with up to 128GB/s bandwidth for maximum transfer speed. | Wi-Fi 6E: The latest wireless solution supports 6GHz spectrum, MU-MIMO and BSS color technology, delivering speeds up to 2400Mbps. | 2.5G Network Solution: Featuring premium 2.5G LAN to deliver better network experience.",233.00,Newegg,4
https://www.newegg.com/msi-am4-amd-micro-atx-motherboard-mag-b550m-mortar-amd-motherboard-amd-b550/p/N82E16813144328,MSI AM4 AMD Micro ATX Motherboard MAG B550M MORTAR AM4 Micro ATX AMD Motherboard,AMD B550 | Supports AMD Ryzen 5000 / 3000 Series processors | Supports AMD Ryzen 4000 G-Series processors | * Not compatible with AMD Ryzen 5 3400G & Ryzen 3 3200G. | DDR4 4400+ / 4266 / 4133 / 4000 / 3866 / 3733 / 3600 / 3466 / 3200 / 3066 / 3000 / 2933 / 2800 / 2667 by A-XMP OC MODE | DDR4 3200 / 3066 / 3000 / 2933 / 2800 / 2667 / 2400 / 2133 / 1866 by JEDEC | 1DPC 1R max speed 4400 | 1DPC 2R max speed 3733 | 2DPC 1R max speed 3866 | 2DPC 2R max speed 3466,159.99,Newegg,4.2
https://www.newegg.com/team-group-1tb-mp33-pro-nvme-1-3/p/N82E16820331563,Team Group MP33 PRO M.2 2280 1TB PCIe 3.0 x4 with NVMe 1.3 3D NAND Internal Solid State Drive (SSD) TM8FPD001T0C101,"Once you've used the high-speed PCIe, you will never go back | High-speed reading and writing for more efficiency | Stable and durable - Not only fast, but reliable | Up to 2TB of storage capacity",61.99,Newegg,4.5
https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790k-devil-s-canyon-lga-1150-desktop-processor/p/N82E16819117369,Intel Core i7-4790K - Core i7 4th Gen Devil's Canyon Quad-Core 4.0 GHz LGA 1150 88W Intel HD Graphics 4600 Desktop Processor - BX80646I74790K,Haswell | Unlocked Multiplier | 8 MB Cache | 4 Cores / 8 Threads | Turbo Boost to 4.4 GHz,351.98,Newegg,4.8
https://www.newegg.com/intel-core-i7-6th-gen-core-i7-6700k-skylake-lga-1151-desktop-processor/p/N82E16819117559,Intel Core i7 6th Gen - Core i7-6700K 8M Skylake Quad-Core 4.0 GHz LGA 1151 91W BX80662I76700K Desktop Processor Intel HD Graphics 530,Max Turbo Frequency 4.2 GHz | 8MB L3 Cache | 4 x 256KB L2 Cache | Socket LGA 1151 | DDR4 & DDR3L Support | Display Resolution up to 4096 x 2304 | Intel Turbo Boost Technology | Compatible with Intel 100 Series Chipset Motherboards | Intel HD Graphics 530,355.55,Newegg,4.8
